nid,Is,Os,S,V,D
16892,0,1,1,0.09378399768326912,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
16893,0,1,1,0.03573210752339087,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
16894,1,2,3,0.45747320358419397,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
16895,1,2,3,0.018768584355643908,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
16896,0,1,1,0.06746712068368355,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
16897,3,5,8,0.4023358842015007,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
16898,0,2,2,0.11518320189059822,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
16899,1,3,4,0.529855814741924,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]"
16900,2,4,6,0.4804986674940147,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
16901,2,5,7,0.3987207180356658,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]"
16902,0,2,2,0.1344819644528062,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]"
16903,0,2,2,0.08406751375711907,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]"
16904,1,2,3,0.17968900857802692,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]"
16905,0,1,1,0.02831465038933037,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
16906,3,4,7,0.4982360148801648,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
16907,0,2,2,0.06260657742818526,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
16908,0,1,1,0.09221555577231927,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]"
16909,3,4,7,0.3682127534898072,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
16910,3,4,7,0.18007739261690867,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]"
16911,0,3,3,0.0466254634389516,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
16912,2,3,5,0.1784508256403877,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
16913,1,3,4,0.22848310405756375,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0]"
16914,0,1,1,0.007761794953760448,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]"
16915,1,3,4,0.03834513535982212,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
16916,2,4,6,0.20916350978942164,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
16917,0,1,1,0.049022799510672455,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]"
16918,0,3,3,0.40685301547376196,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1]"
16919,1,2,3,0.18326647814897776,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1]"
16920,1,2,3,0.5198837576212082,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]"
16921,0,1,1,0.07254553397720664,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
16922,0,4,4,0.3884546868881771,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
16923,0,1,1,0.05427445646646195,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
16924,3,3.351873205467001,6.351873205467001,0.5877116064957877,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]"
16925,0,1,1,0.028432031659646723,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
16926,3,4.483106189683598,7.483106189683598,0.518858353385013,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
16927,1,3,4,0.0876672606690489,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1]"
16928,0,2,2,0.09286150535161014,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]"
16929,0,1,1,0.010826198346712335,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
16930,1,2,3,0.09653648377398633,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
16931,0,3,3,0.18145474674369919,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
16932,0,1,1,0.07015950503738175,"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
16933,1,2,3,0.008646989758266527,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]"
16934,1,4,5,0.2999794622265667,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
16935,0,1,1,0.004729489549966548,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]"
16936,1,3,4,0.2165921162391626,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 0]"
16937,4,5,9,0.2077664131920993,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 1]"
16938,4,4.382570033505757,8.382570033505758,0.39144311128909337,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]"
16939,1,4,5,0.42881512538419253,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
16940,0,1,1,0.07776325083671765,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
16941,1,4,5,0.08090664124154334,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]"
16942,3,4,7,0.3201086534934413,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]"
16943,0,1,1,0.08301608326949234,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
16944,2,4,6,0.5466188937322519,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
16945,1,4,5,0.49423580690739466,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
16946,0,1,1,0.07726101676791325,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]"
16947,2,4,6,0.3029122517696594,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 1]"
16948,0,2,2,0.39600707839683613,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
16949,0,3,3,0.07453146992087062,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 1]"
16950,0,1,1,0.03718285209306449,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
16951,1,4,5,0.5564372112115777,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
16952,0,4,4,0.01415613871401769,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]"
16953,1,3,4,0.043567370971146296,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]"
16954,0,3,3,0.05470224901262094,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
16955,2,2,4,0.0691125656179013,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]"
16956,1,2,3,0.25437179802598286,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]"
16957,1,2,3,0.4650597398575167,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
16958,0,2,2,0.09035642178142084,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
16959,0,1,1,0.22004190965023693,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]"
16960,2,3,5,0.4674375368960185,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]"
16961,1,4,5,0.3739190051841854,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 0]"
16962,0,1,1,0.05643014560121981,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
16963,2,4,6,0.37893206698084325,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0]"
16964,1,2,3,0.16166287853072955,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]"
16965,0,1,1,0.04075152198990345,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
16966,2,3,5,0.26809231774205167,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]"
16967,0,1,1,0.05479688970184343,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
16968,2,3,5,0.303285086935572,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
16969,0,2,2,0.07573412450325012,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]"
16970,1,2,3,0.07669544291022354,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
16971,0,2,2,0.05950624824656775,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1]"
16972,2,2.0740704064638242,4.074070406463824,0.07577090315622453,"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]"
16973,0,2,2,0.04926351217513439,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
16974,0,1,1,0.08636033991559833,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]"
16975,1,3,4,0.2712158789421093,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
16976,4,5,9,0.5095996033414161,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]"
16977,0,1,1,0.05860203855713675,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]"
16978,0,2,2,0.038578336603751484,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 1]"
16979,0,1,1,0.07397785512227181,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0]"
16980,1,2,3,0.17393044245959918,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
16981,0,3,3,0.38189720703062047,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]"
16982,0,1,1,0.09954543207209055,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]"
