from,to,w
59,12817,1
59,13065,1
59,13375,1
59,13526,1
59,13615,1
59,13678,1
59,13862,1
59,14046,1
59,14133,1
59,14270,1.227291582917432
59,14476,1
59,14500,1
59,14535,1
59,14604,1
59,14784,1
59,14787,1
59,14803,1
59,14973,1
59,15076,1
59,15089,1
59,15104,1
59,15285,1
59,15435,1
59,15644,1
59,15888,1
59,16161,1
59,16200,1
59,16278,1
59,16510,1
59,16603,1
59,16627,1
59,16702,1
59,16823,1
59,16942,1
59,17057,1
59,17106,1
59,17292,1
59,17347,1
59,17746,1
59,17987,1
59,18383,1
59,18459,1
59,18484,1
59,18716,1
59,18746,1
59,18788,1
59,18877,1
59,18894,1
59,19174,1
60,10,1.2262361928558065
60,1,1.0697393215806097
60,11,1.68222916395734
60,410,1
60,1143,1
60,1453,1
60,9952,1
61,10,1
62,7,1.5347399824481665
62,25,4.454549057025971
62,745,1
62,840,1.1210864392033213
62,1039,1
62,1984,1
62,4933,1
62,9083,1
62,15526,1
62,17620,1
63,16,1
64,5,1
65,9,14.230401346319617
65,6,3.928892910730763
65,59,23.070824174463567
65,85,2.440505824265764
65,162,1.1707496287176462
65,201,1.3488160383105943
65,262,11.987606572535187
65,334,1.2793812060018008
65,383,1.093544098467076
65,611,1.3397129802861034
65,625,1.0414174102630527
65,714,1.8937055669394243
65,858,1.2730409181401565
65,968,1.1514669539679432
65,999,1.2421618882320102
65,1054,1.124167500780598
65,1072,1.2891472549411305
65,1139,1.0342474382066353
65,1323,1.100523614158481
65,1369,1
65,1467,1.814490322207961
65,1494,1.4148775712893529
65,1555,1.2359455927690848
65,1598,1
65,1737,1.051771762828816
65,1891,1.2890322426739738
65,1906,1.062126115394579
65,1995,1.6897722939405495
65,2222,1.0983935087546266
65,2277,1.2365375902670812
65,2349,1.1898096564193839
65,2414,1
65,2666,1
65,2727,1.1104921237250591
65,2747,1.080309604732518
65,2975,1.1333811889181469
65,2986,1.182164675332913
65,3038,1.0369798305920113
65,3067,1
65,3122,1.735372227555703
65,3147,1
65,3249,1.0327227884958816
65,3300,1.109093885191708
65,3421,1.1162841403857862
65,3709,1.051771762828816
65,3895,1
65,3898,1.050936416013844
65,3986,1.0591677289472181
65,4041,1
65,4140,1
65,4264,1.0728907364642721
65,4554,1.22234257168489
65,4763,1
65,4799,1.2170701110259186
65,4830,1
